arm,pair_id,i,j,order,patient,chosen,picked_i
factual,0_3929_1806,3929,1806,0,1.0,3929.0,1.0
factual,0_3929_1806,3929,1806,1,1.0,1806.0,0.0
factual,0_706_504,706,504,0,2.0,504.0,0.0
factual,0_706_504,706,504,1,2.0,706.0,1.0
factual,0_1727_3834,1727,3834,0,1.0,1727.0,1.0
factual,0_1727_3834,1727,3834,1,2.0,1727.0,1.0
factual,0_2277_728,2277,728,0,2.0,728.0,0.0
factual,0_2277_728,2277,728,1,1.0,728.0,0.0
factual,0_4881_4523,4881,4523,0,1.0,4881.0,1.0
factual,0_4881_4523,4881,4523,1,2.0,4881.0,1.0
factual,0_3655_3405,3655,3405,0,2.0,3405.0,0.0
factual,0_3655_3405,3655,3405,1,2.0,3655.0,1.0
factual,0_4929_454,4929,454,0,1.0,4929.0,1.0
factual,0_4929_454,4929,454,1,2.0,4929.0,1.0
factual,0_2554_3265,2554,3265,0,1.0,2554.0,1.0
factual,0_2554_3265,2554,3265,1,2.0,2554.0,1.0
factual,0_605_368,605,368,0,2.0,368.0,0.0
factual,0_605_368,605,368,1,2.0,605.0,1.0
factual,0_1320_4154,1320,4154,0,2.0,4154.0,0.0
factual,0_1320_4154,1320,4154,1,2.0,1320.0,1.0
factual,0_2193_2211,2193,2211,0,1.0,2193.0,1.0
factual,0_2193_2211,2193,2211,1,2.0,2193.0,1.0
factual,0_1853_4457,1853,4457,0,1.0,1853.0,1.0
factual,0_1853_4457,1853,4457,1,2.0,1853.0,1.0
factual,0_1744_4671,1744,4671,0,1.0,1744.0,1.0
factual,0_1744_4671,1744,4671,1,2.0,1744.0,1.0
factual,0_2453_1187,2453,1187,0,1.0,2453.0,1.0
factual,0_2453_1187,2453,1187,1,2.0,2453.0,1.0
factual,0_961_4734,961,4734,0,1.0,961.0,1.0
factual,0_961_4734,961,4734,1,2.0,961.0,1.0
factual,0_4043_3987,4043,3987,0,1.0,4043.0,1.0
factual,0_4043_3987,4043,3987,1,1.0,3987.0,0.0
factual,0_4379_1805,4379,1805,0,1.0,4379.0,1.0
factual,0_4379_1805,4379,1805,1,2.0,4379.0,1.0
