arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,66,1050,696,0,1.0,1050.0,1.0
cf_a1,66,1050,696,1,2.0,1050.0,1.0
cf_a1,67,2251,3333,0,1.0,2251.0,1.0
cf_a1,67,2251,3333,1,2.0,2251.0,1.0
cf_a1,68,3405,3655,0,1.0,3405.0,1.0
cf_a1,68,3405,3655,1,2.0,3405.0,1.0
cf_a1,69,148,3232,0,1.0,148.0,1.0
cf_a1,69,148,3232,1,1.0,3232.0,0.0
cf_a1,70,368,605,0,1.0,368.0,1.0
cf_a1,70,368,605,1,2.0,368.0,1.0
cf_a1,71,1036,314,0,1.0,1036.0,1.0
cf_a1,71,1036,314,1,2.0,1036.0,1.0
cf_a1,72,1509,1354,0,1.0,1509.0,1.0
cf_a1,72,1509,1354,1,2.0,1509.0,1.0
cf_a1,73,923,1969,0,1.0,923.0,1.0
cf_a1,73,923,1969,1,1.0,1969.0,0.0
cf_a1,74,4617,737,0,1.0,4617.0,1.0
cf_a1,74,4617,737,1,1.0,737.0,0.0
cf_a1,75,695,1446,0,1.0,695.0,1.0
cf_a1,75,695,1446,1,2.0,695.0,1.0
cf_a1,76,3801,4236,0,1.0,3801.0,1.0
cf_a1,76,3801,4236,1,2.0,3801.0,1.0
cf_a1,77,3664,4549,0,2.0,4549.0,0.0
cf_a1,77,3664,4549,1,1.0,4549.0,0.0
cf_a1,78,3987,4043,0,1.0,3987.0,1.0
cf_a1,78,3987,4043,1,2.0,3987.0,1.0
cf_a1,79,3593,1072,0,1.0,3593.0,1.0
cf_a1,79,3593,1072,1,1.0,1072.0,0.0
cf_a1,80,4379,1805,0,1.0,4379.0,1.0
cf_a1,80,4379,1805,1,2.0,4379.0,1.0
cf_a1,81,3014,3260,0,1.0,3014.0,1.0
cf_a1,81,3014,3260,1,2.0,3014.0,1.0
cf_a1,82,2825,300,0,1.0,2825.0,1.0
cf_a1,82,2825,300,1,2.0,2825.0,1.0
cf_a1,83,3607,3654,0,1.0,3607.0,1.0
cf_a1,83,3607,3654,1,2.0,3607.0,1.0
cf_a1,84,245,2920,0,1.0,245.0,1.0
cf_a1,84,245,2920,1,1.0,2920.0,0.0
cf_a1,85,3820,4806,0,1.0,3820.0,1.0
cf_a1,85,3820,4806,1,2.0,3820.0,1.0
cf_a1,86,3389,3921,0,1.0,3389.0,1.0
cf_a1,86,3389,3921,1,2.0,3389.0,1.0
cf_a1,87,3131,4567,0,1.0,3131.0,1.0
cf_a1,87,3131,4567,1,2.0,3131.0,1.0
cf_a1,88,1098,2921,0,1.0,1098.0,1.0
cf_a1,88,1098,2921,1,2.0,1098.0,1.0
cf_a1,89,3041,3828,0,1.0,3041.0,1.0
cf_a1,89,3041,3828,1,1.0,3828.0,0.0
cf_a1,90,2179,3053,0,1.0,2179.0,1.0
cf_a1,90,2179,3053,1,2.0,2179.0,1.0
cf_a1,91,3887,512,0,1.0,3887.0,1.0
cf_a1,91,3887,512,1,2.0,3887.0,1.0
cf_a1,92,3815,4349,0,1.0,3815.0,1.0
cf_a1,92,3815,4349,1,2.0,3815.0,1.0
cf_a1,93,1000,4676,0,1.0,1000.0,1.0
cf_a1,93,1000,4676,1,2.0,1000.0,1.0
cf_a1,94,2031,3148,0,1.0,2031.0,1.0
cf_a1,94,2031,3148,1,2.0,2031.0,1.0
cf_a1,95,1352,222,0,1.0,1352.0,1.0
cf_a1,95,1352,222,1,2.0,1352.0,1.0
cf_a1,96,3953,2797,0,1.0,3953.0,1.0
cf_a1,96,3953,2797,1,2.0,3953.0,1.0
cf_a1,97,4852,1029,0,1.0,4852.0,1.0
cf_a1,97,4852,1029,1,1.0,1029.0,0.0
cf_a1,98,1438,175,0,1.0,1438.0,1.0
cf_a1,98,1438,175,1,2.0,1438.0,1.0
cf_a1,33,2525,3767,0,1.0,2525.0,1.0
cf_a1,33,2525,3767,1,1.0,3767.0,0.0
cf_a1,34,1297,1350,0,1.0,1297.0,1.0
cf_a1,34,1297,1350,1,2.0,1297.0,1.0
cf_a1,35,1677,1221,0,2.0,1221.0,0.0
cf_a1,35,1677,1221,1,1.0,1221.0,0.0
cf_a1,36,2277,728,0,1.0,2277.0,1.0
cf_a1,36,2277,728,1,1.0,728.0,0.0
cf_a1,37,377,4251,0,1.0,377.0,1.0
cf_a1,37,377,4251,1,2.0,377.0,1.0
cf_a1,38,3283,4769,0,1.0,3283.0,1.0
cf_a1,38,3283,4769,1,1.0,4769.0,0.0
cf_a1,39,3110,4548,0,1.0,3110.0,1.0
cf_a1,39,3110,4548,1,1.0,4548.0,0.0
cf_a1,40,1857,2002,0,1.0,1857.0,1.0
cf_a1,40,1857,2002,1,1.0,2002.0,0.0
cf_a1,41,3727,4460,0,1.0,3727.0,1.0
cf_a1,41,3727,4460,1,2.0,3727.0,1.0
cf_a1,42,1166,1558,0,1.0,1166.0,1.0
cf_a1,42,1166,1558,1,2.0,1166.0,1.0
cf_a1,43,2417,1315,0,1.0,2417.0,1.0
cf_a1,43,2417,1315,1,1.0,1315.0,0.0
cf_a1,44,503,4557,0,1.0,503.0,1.0
cf_a1,44,503,4557,1,2.0,503.0,1.0
cf_a1,45,4526,2301,0,1.0,4526.0,1.0
cf_a1,45,4526,2301,1,2.0,4526.0,1.0
cf_a1,46,4639,4225,0,1.0,4639.0,1.0
cf_a1,46,4639,4225,1,2.0,4639.0,1.0
cf_a1,47,3573,1027,0,2.0,1027.0,0.0
cf_a1,47,3573,1027,1,1.0,1027.0,0.0
cf_a1,48,3157,1587,0,1.0,3157.0,1.0
cf_a1,48,3157,1587,1,1.0,1587.0,0.0
cf_a1,49,2533,1569,0,1.0,2533.0,1.0
cf_a1,49,2533,1569,1,1.0,1569.0,0.0
cf_a1,50,2526,2945,0,1.0,2526.0,1.0
cf_a1,50,2526,2945,1,2.0,2526.0,1.0
cf_a1,51,1668,2143,0,1.0,1668.0,1.0
cf_a1,51,1668,2143,1,2.0,1668.0,1.0
cf_a1,52,1413,3410,0,1.0,1413.0,1.0
cf_a1,52,1413,3410,1,2.0,1413.0,1.0
cf_a1,53,105,2701,0,2.0,2701.0,0.0
cf_a1,53,105,2701,1,1.0,2701.0,0.0
cf_a1,54,854,1720,0,1.0,854.0,1.0
cf_a1,54,854,1720,1,2.0,854.0,1.0
cf_a1,55,1067,880,0,2.0,880.0,0.0
cf_a1,55,1067,880,1,2.0,1067.0,1.0
cf_a1,56,4576,357,0,1.0,4576.0,1.0
cf_a1,56,4576,357,1,2.0,4576.0,1.0
cf_a1,57,1408,3853,0,1.0,1408.0,1.0
cf_a1,57,1408,3853,1,2.0,1408.0,1.0
cf_a1,58,1449,1973,0,1.0,1449.0,1.0
cf_a1,58,1449,1973,1,1.0,1973.0,0.0
cf_a1,59,781,2920,0,2.0,2920.0,0.0
cf_a1,59,781,2920,1,1.0,2920.0,0.0
cf_a1,60,4949,4466,0,1.0,4949.0,1.0
cf_a1,60,4949,4466,1,2.0,4949.0,1.0
cf_a1,61,3784,4031,0,1.0,3784.0,1.0
cf_a1,61,3784,4031,1,2.0,3784.0,1.0
cf_a1,62,3691,873,0,1.0,3691.0,1.0
cf_a1,62,3691,873,1,2.0,3691.0,1.0
cf_a1,63,4747,3768,0,2.0,3768.0,0.0
cf_a1,63,4747,3768,1,1.0,3768.0,0.0
cf_a1,64,765,2546,0,1.0,765.0,1.0
cf_a1,64,765,2546,1,2.0,765.0,1.0
cf_a1,65,4161,4978,0,1.0,4161.0,1.0
cf_a1,65,4161,4978,1,1.0,4978.0,0.0
cf_a1,0,4929,454,0,1.0,4929.0,1.0
cf_a1,0,4929,454,1,2.0,4929.0,1.0
cf_a1,1,2554,3265,0,1.0,2554.0,1.0
cf_a1,1,2554,3265,1,2.0,2554.0,1.0
cf_a1,2,2963,4244,0,1.0,2963.0,1.0
cf_a1,2,2963,4244,1,1.0,4244.0,0.0
cf_a1,3,3499,4625,0,1.0,3499.0,1.0
