arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,66,3171,2068,0,1.0,3171.0,1.0
cf_a1,66,3171,2068,1,2.0,3171.0,1.0
cf_a1,67,1350,1297,0,1.0,1350.0,1.0
cf_a1,67,1350,1297,1,2.0,1350.0,1.0
cf_a1,68,1255,2303,0,2.0,2303.0,0.0
cf_a1,68,1255,2303,1,1.0,2303.0,0.0
cf_a1,69,605,368,0,1.0,605.0,1.0
cf_a1,69,605,368,1,1.0,368.0,0.0
cf_a1,70,3499,4625,0,2.0,4625.0,0.0
cf_a1,70,3499,4625,1,1.0,4625.0,0.0
cf_a1,71,2692,2001,0,1.0,2692.0,1.0
cf_a1,71,2692,2001,1,1.0,2001.0,0.0
cf_a1,72,1320,4154,0,1.0,1320.0,1.0
cf_a1,72,1320,4154,1,1.0,4154.0,0.0
cf_a1,73,4316,894,0,1.0,4316.0,1.0
cf_a1,73,4316,894,1,2.0,4316.0,1.0
cf_a1,74,2301,4526,0,1.0,2301.0,1.0
cf_a1,74,2301,4526,1,1.0,4526.0,0.0
cf_a1,75,3206,2874,0,1.0,3206.0,1.0
cf_a1,75,3206,2874,1,2.0,3206.0,1.0
cf_a1,76,1072,3593,0,1.0,1072.0,1.0
cf_a1,76,1072,3593,1,2.0,1072.0,1.0
cf_a1,77,3306,2500,0,1.0,3306.0,1.0
cf_a1,77,3306,2500,1,2.0,3306.0,1.0
cf_a1,78,4314,847,0,1.0,4314.0,1.0
cf_a1,78,4314,847,1,2.0,4314.0,1.0
cf_a1,79,4379,1805,0,1.0,4379.0,1.0
cf_a1,79,4379,1805,1,2.0,4379.0,1.0
cf_a1,80,1745,2834,0,1.0,1745.0,1.0
cf_a1,80,1745,2834,1,2.0,1745.0,1.0
cf_a1,81,2701,105,0,1.0,2701.0,1.0
cf_a1,81,2701,105,1,2.0,2701.0,1.0
cf_a1,82,2862,1813,0,1.0,2862.0,1.0
cf_a1,82,2862,1813,1,2.0,2862.0,1.0
cf_a1,83,2825,300,0,,,
cf_a1,83,2825,300,1,2.0,2825.0,1.0
cf_a1,84,3607,3654,0,1.0,3607.0,1.0
cf_a1,84,3607,3654,1,2.0,3607.0,1.0
cf_a1,85,4806,3820,0,1.0,4806.0,1.0
cf_a1,85,4806,3820,1,2.0,4806.0,1.0
cf_a1,86,620,4605,0,1.0,620.0,1.0
cf_a1,86,620,4605,1,2.0,620.0,1.0
cf_a1,87,3591,1960,0,1.0,3591.0,1.0
cf_a1,87,3591,1960,1,2.0,3591.0,1.0
cf_a1,88,2921,1098,0,1.0,2921.0,1.0
cf_a1,88,2921,1098,1,2.0,2921.0,1.0
cf_a1,89,1449,1973,0,1.0,1449.0,1.0
cf_a1,89,1449,1973,1,2.0,1449.0,1.0
cf_a1,90,560,4299,0,1.0,560.0,1.0
cf_a1,90,560,4299,1,2.0,560.0,1.0
cf_a1,91,4466,4949,0,1.0,4466.0,1.0
cf_a1,91,4466,4949,1,1.0,4949.0,0.0
cf_a1,92,1948,1432,0,1.0,1948.0,1.0
cf_a1,92,1948,1432,1,2.0,1948.0,1.0
cf_a1,93,2080,913,0,1.0,2080.0,1.0
cf_a1,93,2080,913,1,2.0,2080.0,1.0
cf_a1,94,4747,3768,0,1.0,4747.0,1.0
cf_a1,94,4747,3768,1,,,
cf_a1,95,1415,2921,0,1.0,1415.0,1.0
cf_a1,95,1415,2921,1,2.0,1415.0,1.0
cf_a1,96,846,4641,0,1.0,846.0,1.0
cf_a1,96,846,4641,1,1.0,4641.0,0.0
cf_a1,97,4644,4217,0,2.0,4217.0,0.0
cf_a1,97,4644,4217,1,1.0,4217.0,0.0
cf_a1,98,4253,2255,0,1.0,4253.0,1.0
cf_a1,98,4253,2255,1,1.0,2255.0,0.0
cf_a1,33,504,706,0,1.0,504.0,1.0
cf_a1,33,504,706,1,2.0,504.0,1.0
cf_a1,34,1727,3834,0,1.0,1727.0,1.0
cf_a1,34,1727,3834,1,2.0,1727.0,1.0
cf_a1,35,314,1036,0,1.0,314.0,1.0
cf_a1,35,314,1036,1,2.0,314.0,1.0
cf_a1,36,3741,2517,0,1.0,3741.0,1.0
cf_a1,36,3741,2517,1,2.0,3741.0,1.0
cf_a1,37,1969,923,0,1.0,1969.0,1.0
cf_a1,37,1969,923,1,2.0,1969.0,1.0
cf_a1,38,4617,737,0,1.0,4617.0,1.0
cf_a1,38,4617,737,1,1.0,737.0,0.0
cf_a1,39,4457,1853,0,1.0,4457.0,1.0
cf_a1,39,4457,1853,1,2.0,4457.0,1.0
cf_a1,40,1446,695,0,2.0,695.0,0.0
cf_a1,40,1446,695,1,1.0,695.0,0.0
cf_a1,41,2181,23,0,1.0,2181.0,1.0
cf_a1,41,2181,23,1,2.0,2181.0,1.0
cf_a1,42,3051,2991,0,1.0,3051.0,1.0
cf_a1,42,3051,2991,1,2.0,3051.0,1.0
cf_a1,43,503,4557,0,1.0,503.0,1.0
cf_a1,43,503,4557,1,1.0,4557.0,0.0
cf_a1,44,4225,4639,0,2.0,4639.0,0.0
cf_a1,44,4225,4639,1,1.0,4639.0,0.0
cf_a1,45,1622,654,0,1.0,1622.0,1.0
cf_a1,45,1622,654,1,2.0,1622.0,1.0
cf_a1,46,4576,357,0,1.0,4576.0,1.0
cf_a1,46,4576,357,1,2.0,4576.0,1.0
cf_a1,47,3484,2511,0,1.0,3484.0,1.0
cf_a1,47,3484,2511,1,2.0,3484.0,1.0
cf_a1,48,3394,442,0,1.0,3394.0,1.0
cf_a1,48,3394,442,1,1.0,442.0,0.0
cf_a1,49,4142,2033,0,2.0,2033.0,0.0
cf_a1,49,4142,2033,1,1.0,2033.0,0.0
cf_a1,50,613,1406,0,1.0,613.0,1.0
cf_a1,50,613,1406,1,2.0,613.0,1.0
cf_a1,51,312,657,0,1.0,312.0,1.0
cf_a1,51,312,657,1,2.0,312.0,1.0
cf_a1,52,3691,873,0,1.0,3691.0,1.0
cf_a1,52,3691,873,1,2.0,3691.0,1.0
cf_a1,53,4921,1970,0,1.0,4921.0,1.0
cf_a1,53,4921,1970,1,2.0,4921.0,1.0
cf_a1,54,2849,2015,0,2.0,2015.0,0.0
cf_a1,54,2849,2015,1,1.0,2015.0,0.0
cf_a1,55,4655,161,0,1.0,4655.0,1.0
cf_a1,55,4655,161,1,2.0,4655.0,1.0
cf_a1,56,4263,3736,0,1.0,4263.0,1.0
cf_a1,56,4263,3736,1,2.0,4263.0,1.0
cf_a1,57,3664,1064,0,1.0,3664.0,1.0
cf_a1,57,3664,1064,1,2.0,3664.0,1.0
cf_a1,58,2495,89,0,1.0,2495.0,1.0
cf_a1,58,2495,89,1,2.0,2495.0,1.0
cf_a1,59,3815,4349,0,1.0,3815.0,1.0
cf_a1,59,3815,4349,1,1.0,4349.0,0.0
cf_a1,60,2441,2313,0,2.0,2313.0,0.0
cf_a1,60,2441,2313,1,1.0,2313.0,0.0
cf_a1,61,3034,4272,0,1.0,3034.0,1.0
cf_a1,61,3034,4272,1,2.0,3034.0,1.0
cf_a1,62,2502,3721,0,1.0,2502.0,1.0
cf_a1,62,2502,3721,1,2.0,2502.0,1.0
cf_a1,63,1733,105,0,1.0,1733.0,1.0
cf_a1,63,1733,105,1,2.0,1733.0,1.0
cf_a1,64,2787,665,0,1.0,2787.0,1.0
cf_a1,64,2787,665,1,1.0,665.0,0.0
cf_a1,65,3516,4853,0,1.0,3516.0,1.0
cf_a1,65,3516,4853,1,2.0,3516.0,1.0
cf_a1,0,3929,1806,0,1.0,3929.0,1.0
cf_a1,0,3929,1806,1,2.0,3929.0,1.0
cf_a1,1,1335,4290,0,1.0,1335.0,1.0
cf_a1,1,1335,4290,1,2.0,1335.0,1.0
cf_a1,2,4210,406,0,1.0,4210.0,1.0
cf_a1,2,4210,406,1,2.0,4210.0,1.0
cf_a1,3,2277,728,0,1.0,2277.0,1.0
cf_a1,3,2277,728,1,2.0,2277.0,1.0
cf_a1,4,2251,3333,0,1.0,2251.0,1.0
cf_a1,4,2251,3333,1,2.0,2251.0,1.0
cf_a1,5,148,3232,0,2.0,3232.0,0.0
cf_a1,5,148,3232,1,1.0,3232.0,0.0
cf_a1,6,4244,2963,0,1.0,4244.0,1.0
cf_a1,6,4244,2963,1,2.0,4244.0,1.0
cf_a1,7,4229,432,0,1.0,4229.0,1.0
cf_a1,7,4229,432,1,2.0,4229.0,1.0
cf_a1,8,332,3806,0,2.0,3806.0,0.0
cf_a1,8,332,3806,1,1.0,3806.0,0.0
cf_a1,9,3801,4236,0,1.0,3801.0,1.0
cf_a1,9,3801,4236,1,2.0,3801.0,1.0
cf_a1,10,2453,1187,0,1.0,2453.0,1.0
cf_a1,10,2453,1187,1,2.0,2453.0,1.0
cf_a1,11,4549,3664,0,1.0,4549.0,1.0
cf_a1,11,4549,3664,1,2.0,4549.0,1.0
cf_a1,12,2039,1646,0,1.0,2039.0,1.0
cf_a1,12,2039,1646,1,1.0,1646.0,0.0
cf_a1,13,1229,1143,0,1.0,1229.0,1.0
cf_a1,13,1229,1143,1,2.0,1229.0,1.0
cf_a1,14,961,4734,0,1.0,961.0,1.0
cf_a1,14,961,4734,1,2.0,961.0,1.0
cf_a1,15,1331,4029,0,2.0,4029.0,0.0
cf_a1,15,1331,4029,1,1.0,4029.0,0.0
cf_a1,16,1668,2143,0,1.0,1668.0,1.0
cf_a1,16,1668,2143,1,2.0,1668.0,1.0
cf_a1,17,854,1720,0,1.0,854.0,1.0
cf_a1,17,854,1720,1,2.0,854.0,1.0
cf_a1,18,4688,2319,0,1.0,4688.0,1.0
cf_a1,18,4688,2319,1,2.0,4688.0,1.0
cf_a1,19,1226,3379,0,1.0,1226.0,1.0
cf_a1,19,1226,3379,1,1.0,3379.0,0.0
cf_a1,20,3131,4567,0,2.0,4567.0,0.0
cf_a1,20,3131,4567,1,1.0,4567.0,0.0
cf_a1,21,3585,4480,0,2.0,4480.0,0.0
cf_a1,21,3585,4480,1,1.0,4480.0,0.0
cf_a1,22,3828,3041,0,1.0,3828.0,1.0
cf_a1,22,3828,3041,1,2.0,3828.0,1.0
cf_a1,23,3053,2179,0,1.0,3053.0,1.0
cf_a1,23,3053,2179,1,2.0,3053.0,1.0
cf_a1,24,4778,4201,0,1.0,4778.0,1.0
cf_a1,24,4778,4201,1,2.0,4778.0,1.0
cf_a1,25,786,2548,0,1.0,786.0,1.0
cf_a1,25,786,2548,1,2.0,786.0,1.0
cf_a1,26,2546,765,0,1.0,2546.0,1.0
cf_a1,26,2546,765,1,2.0,2546.0,1.0
cf_a1,27,637,4071,0,1.0,637.0,1.0
cf_a1,27,637,4071,1,2.0,637.0,1.0
cf_a1,28,1000,4676,0,2.0,4676.0,0.0
cf_a1,28,1000,4676,1,2.0,1000.0,1.0
