arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a1,66,3263,4401,0,1,3263,1
cf_a1,66,3263,4401,1,2,3263,1
cf_a1,67,696,1050,0,,,
cf_a1,67,696,1050,1,2,696,1
cf_a1,68,4210,406,0,1,4210,1
cf_a1,68,4210,406,1,1,406,0
cf_a1,69,4244,2963,0,1,4244,1
cf_a1,69,4244,2963,1,,,
cf_a1,70,1969,923,0,,,
cf_a1,70,1969,923,1,1,923,0
cf_a1,71,4460,3727,0,1,4460,1
cf_a1,71,4460,3727,1,2,4460,1
cf_a1,72,4706,3194,0,2,3194,0
cf_a1,72,4706,3194,1,2,4706,1
cf_a1,73,3306,2500,0,,,
cf_a1,73,3306,2500,1,2,3306,1
cf_a1,74,3410,1413,0,1,3410,1
cf_a1,74,3410,1413,1,,,
cf_a1,75,300,2825,0,1,300,1
cf_a1,75,300,2825,1,2,300,1
cf_a1,76,1067,880,0,1,1067,1
cf_a1,76,1067,880,1,1,880,0
cf_a1,77,442,3394,0,1,442,1
cf_a1,77,442,3394,1,2,442,1
cf_a1,78,620,4605,0,1,620,1
cf_a1,78,620,4605,1,1,4605,0
cf_a1,79,613,1406,0,1,613,1
cf_a1,79,613,1406,1,1,1406,0
cf_a1,80,560,4299,0,1,560,1
cf_a1,80,560,4299,1,2,560,1
cf_a1,81,657,312,0,1,657,1
cf_a1,81,657,312,1,2,657,1
cf_a1,82,4778,4201,0,1,4778,1
cf_a1,82,4778,4201,1,2,4778,1
cf_a1,83,1503,4906,0,1,1503,1
cf_a1,83,1503,4906,1,1,4906,0
cf_a1,84,4921,1970,0,1,4921,1
cf_a1,84,4921,1970,1,2,4921,1
cf_a1,85,1064,3664,0,1,1064,1
cf_a1,85,1064,3664,1,2,1064,1
cf_a1,86,4125,2004,0,1,4125,1
cf_a1,86,4125,2004,1,2,4125,1
cf_a1,87,2411,1014,0,1,2411,1
cf_a1,87,2411,1014,1,2,2411,1
cf_a1,88,850,229,0,1,850,1
